PartnerGroup,SiteID,SiteName,Latitude,Longitude,ElevationMeters,State,SpeciesID,Genus,Species,SpeciesDesc,Kingdom,SpeciesType,SpeciesCategory,USDASymbol,ITISNumber,PhenophaseID,PhenophaseCategory,PhenophaseDesc,First_Yes_Sample_Size,First_Yes_Year,FirstYes,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,NumLastNo,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Last_Yes_Year,LastYes,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,NumFirstNo,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,371,Leaves,Breaking leaf buds,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,85,2458204,-9999,-9999,85,85,85,24,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,390,Fruits,Ripe fruits,1,2018,113,2458232,-9999,-9999,113,113,113,4,-9999,-9999,1,2018,293,2458412,-9999,-9999,293,293,293,26,-9999,-9999,1,'141922',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,467,Leaves,Increasing leaf size,1,2018,85,2458204,-9999,-9999,85,85,85,18,-9999,-9999,1,2018,235,2458354,-9999,-9999,235,235,235,5,-9999,-9999,1,'141922',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,471,Leaves,Falling leaves,1,2018,235,2458354,-9999,-9999,235,235,235,1,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,1,'141922',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,483,Leaves,Leaves,1,2018,85,2458204,-9999,-9999,85,85,85,18,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,498,Leaves,Colored leaves,1,2018,244,2458363,-9999,-9999,244,244,244,4,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,504,Fruits,Recent fruit or seed drop,1,2018,277,2458396,-9999,-9999,277,277,277,1,-9999,-9999,1,2018,293,2458412,-9999,-9999,293,293,293,26,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,940,Nyssa,aquatica,water tupelo ,Plantae,Deciduous broadleaf,-9999,NYAQ2,27824,516,Fruits,Fruits,1,2018,106,2458225,-9999,-9999,106,106,106,21,-9999,-9999,1,2018,293,2458412,-9999,-9999,293,293,293,26,-9999,-9999,1,'141922',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,371,Leaves,Breaking leaf buds,1,2018,46,2458165,-9999,-9999,46,46,46,12,-9999,-9999,1,2018,67,2458186,-9999,-9999,67,67,67,18,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,390,Fruits,Ripe fruits,1,2018,151,2458270,-9999,-9999,151,151,151,8,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,467,Leaves,Increasing leaf size,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,253,2458372,-9999,-9999,253,253,253,3,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,471,Leaves,Falling leaves,1,2018,235,2458354,-9999,-9999,235,235,235,21,-9999,-9999,1,2018,244,2458363,-9999,-9999,244,244,244,9,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,483,Leaves,Leaves,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,498,Leaves,Colored leaves,1,2018,235,2458354,-9999,-9999,235,235,235,21,-9999,-9999,1,2018,253,2458372,-9999,-9999,253,253,253,3,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,500,Flowers,Flowers or flower buds,1,2018,85,2458204,-9999,-9999,85,85,85,18,-9999,-9999,1,2018,143,2458262,-9999,-9999,143,143,143,8,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,501,Flowers,Open flowers,1,2018,106,2458225,-9999,-9999,106,106,106,21,-9999,-9999,1,2018,113,2458232,-9999,-9999,113,113,113,17,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,502,Flowers,Pollen release (flowers),1,2018,109,2458228,-9999,-9999,109,109,109,3,-9999,-9999,1,2018,113,2458232,-9999,-9999,113,113,113,17,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,504,Fruits,Recent fruit or seed drop,1,2018,151,2458270,-9999,-9999,151,151,151,8,-9999,-9999,1,2018,151,2458270,-9999,-9999,151,151,151,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,516,Fruits,Fruits,1,2018,130,2458249,-9999,-9999,130,130,130,17,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,1,'141919',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,371,Leaves,Breaking leaf buds,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,171,2458290,-9999,-9999,171,171,171,1,-9999,-9999,1,'141929',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,467,Leaves,Increasing leaf size,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,235,2458354,-9999,-9999,235,235,235,5,-9999,-9999,1,'141929',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,471,Leaves,Falling leaves,1,2018,234,2458353,-9999,-9999,234,234,234,20,-9999,-9999,1,2018,234,2458353,-9999,-9999,234,234,234,1,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,483,Leaves,Leaves,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,256,2458375,-9999,-9999,256,256,256,7,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,498,Leaves,Colored leaves,1,2018,193,2458312,-9999,-9999,193,193,193,11,-9999,-9999,1,2018,256,2458375,-9999,-9999,256,256,256,7,-9999,-9999,1,'141929',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,500,Flowers,Flowers or flower buds,1,2018,130,2458249,-9999,-9999,130,130,130,17,-9999,-9999,1,2018,151,2458270,-9999,-9999,151,151,151,20,-9999,-9999,1,'141929',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,501,Flowers,Open flowers,1,2018,151,2458270,-9999,-9999,151,151,151,8,-9999,-9999,1,2018,151,2458270,-9999,-9999,151,151,151,20,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1045,Triadica,sebifera,Chinese tallow,Plantae,Deciduous broadleaf,Invasive Plants,TRSE6,522777,516,Fruits,Fruits,1,2018,193,2458312,-9999,-9999,193,193,193,21,-9999,-9999,1,2018,235,2458354,-9999,-9999,235,235,235,21,-9999,-9999,1,'141929',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1111,Passerina,ciris,painted bunting,Animalia,Bird,-9999,-9999,179156,292,Activity,Active individuals,1,2018,172,2458291,-9999,-9999,172,172,172,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1111,Passerina,ciris,painted bunting,Animalia,Bird,-9999,-9999,179156,293,Activity,Calls or song (birds),1,2018,141,2458260,-9999,-9999,141,141,141,5,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1111,Passerina,ciris,painted bunting,Animalia,Bird,-9999,-9999,179156,294,Activity,Singing individuals (birds),1,2018,141,2458260,-9999,-9999,141,141,141,5,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1122,Strix,varia,barred owl,Animalia,Bird,-9999,-9999,177921,292,Activity,Active individuals,1,2018,143,2458262,-9999,-9999,143,143,143,2,-9999,-9999,1,2018,143,2458262,-9999,-9999,143,143,143,8,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1122,Strix,varia,barred owl,Animalia,Bird,-9999,-9999,177921,293,Activity,Calls or song (birds),1,2018,114,2458233,-9999,-9999,114,114,114,8,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,1,'159575',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,292,Activity,Active individuals,1,2018,130,2458249,-9999,-9999,130,130,130,3,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159577',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,293,Activity,Calls or song (birds),1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159577',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,294,Activity,Singing individuals (birds),1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159577',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,295,Activity,Territorial individuals (birds),1,2018,134,2458253,-9999,-9999,134,134,134,4,-9999,-9999,1,2018,134,2458253,-9999,-9999,134,134,134,2,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,457,Activity,Insect consumption,1,2018,134,2458253,-9999,-9999,134,134,134,4,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159577',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1126,Thryothorus,ludovicianus,Carolina wren,Animalia,Bird,-9999,-9999,178581,542,Activity,Feeding (or foraging),1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159577',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,292,Activity,Active individuals,1,2018,136,2458255,-9999,-9999,136,136,136,2,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159582',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,293,Activity,Calls or song (birds),1,2018,141,2458260,-9999,-9999,141,141,141,5,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,294,Activity,Singing individuals (birds),1,2018,141,2458260,-9999,-9999,141,141,141,5,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,295,Activity,Territorial individuals (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,92,2458211,-9999,-9999,92,92,92,7,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,457,Activity,Insect consumption,1,2018,165,2458284,-9999,-9999,165,165,165,14,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1230,Parula,americana,northern parula,Animalia,Bird,-9999,,178868,542,Activity,Feeding (or foraging),1,2018,165,2458284,-9999,-9999,165,165,165,14,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1236,Wilsonia,citrina,hooded warbler,Animalia,Bird,-9999,,178972,292,Activity,Active individuals,1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159579',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1236,Wilsonia,citrina,hooded warbler,Animalia,Bird,-9999,,178972,293,Activity,Calls or song (birds),1,2018,106,2458225,-9999,-9999,106,106,106,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159579',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1236,Wilsonia,citrina,hooded warbler,Animalia,Bird,-9999,,178972,294,Activity,Singing individuals (birds),1,2018,106,2458225,-9999,-9999,106,106,106,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159579',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1236,Wilsonia,citrina,hooded warbler,Animalia,Bird,-9999,,178972,295,Activity,Territorial individuals (birds),1,2018,106,2458225,-9999,-9999,106,106,106,7,-9999,-9999,1,2018,106,2458225,-9999,-9999,106,106,106,8,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1236,Wilsonia,citrina,hooded warbler,Animalia,Bird,-9999,,178972,542,Activity,Feeding (or foraging),1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159579',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,371,Leaves,Breaking leaf buds,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,467,Leaves,Increasing leaf size,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,'141925',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,471,Leaves,Falling leaves,1,2018,253,2458372,-9999,-9999,253,253,253,9,-9999,-9999,1,2018,293,2458412,-9999,-9999,293,293,293,26,-9999,-9999,1,'141925',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,483,Leaves,Leaves,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,1,'141925',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,498,Leaves,Colored leaves,1,2018,253,2458372,-9999,-9999,253,253,253,9,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,1,'141925',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1605,Celtis,laevigata,sugarberry,Plantae,Deciduous broadleaf,"Ornamental,Allergen",CELA,19042,516,Fruits,Fruits,1,2018,172,2458291,-9999,-9999,172,172,172,21,-9999,-9999,1,2018,263,2458382,-9999,-9999,263,263,263,13,-9999,-9999,1,'141925',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,371,Leaves,Breaking leaf buds,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,85,2458204,-9999,-9999,85,85,85,24,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,390,Fruits,Ripe fruits,1,2018,276,2458395,-9999,-9999,276,276,276,13,-9999,-9999,1,2018,21,2458140,-9999,-9999,21,21,21,13,-9999,-9999,1,'141928',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,467,Leaves,Increasing leaf size,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,171,2458290,-9999,-9999,171,171,171,1,-9999,-9999,1,'141928',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,483,Leaves,Leaves,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,319,2458438,-9999,-9999,319,319,319,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,498,Leaves,Colored leaves,1,2018,240,2458359,-9999,-9999,240,240,240,5,-9999,-9999,1,2018,240,2458359,-9999,-9999,240,240,240,4,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,500,Flowers,Flowers or flower buds,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,67,2458186,-9999,-9999,67,67,67,18,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,501,Flowers,Open flowers,1,2018,67,2458186,-9999,-9999,67,67,67,10,-9999,-9999,1,2018,67,2458186,-9999,-9999,67,67,67,18,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,516,Fruits,Fruits,1,2018,109,2458228,-9999,-9999,109,109,109,24,-9999,-9999,1,2018,21,2458140,-9999,-9999,21,21,21,13,-9999,-9999,1,'141928',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1661,Melanerpes,carolinus,red-bellied woodpecker,Animalia,Bird,-9999,,178195,292,Activity,Active individuals,1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,1,'159578',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1661,Melanerpes,carolinus,red-bellied woodpecker,Animalia,Bird,-9999,,178195,293,Activity,Calls or song (birds),1,2018,122,2458241,-9999,-9999,122,122,122,8,-9999,-9999,1,2018,141,2458260,-9999,-9999,141,141,141,10,-9999,-9999,1,'159578',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1661,Melanerpes,carolinus,red-bellied woodpecker,Animalia,Bird,-9999,,178195,295,Activity,Territorial individuals (birds),1,2018,99,2458218,-9999,-9999,99,99,99,7,-9999,-9999,1,2018,151,2458270,-9999,-9999,151,151,151,8,-9999,-9999,1,'159578',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,1661,Melanerpes,carolinus,red-bellied woodpecker,Animalia,Bird,-9999,,178195,308,Development,Fledged young (altricial birds),1,2018,159,2458278,-9999,-9999,159,159,159,8,-9999,-9999,1,2018,165,2458284,-9999,-9999,165,165,165,7,-9999,-9999,0,'',-9999,''
